-	-	-	-	-	-	APS58_RS01940	DUF393 domain-containing protein	-	-	-	-	ACAV_RS15975	DUF393 domain-containing protein	C8244_RS13645	DUF393 domain-containing protein	C8241_RS15380	DUF393 domain-containing protein	C8245_RS14235	DUF393 domain-containing protein	C8247_RS13635	DUF393 domain-containing protein	C8234_10465	DUF393 domain-containing protein	C8237_00815	DUF393 domain-containing protein	C8239_13390	DUF393 domain-containing protein	C8238_RS13615	DUF393 domain-containing protein	C8246_RS23515	DUF393 domain-containing protein	-	-	C8236_13170	DUF393 domain-containing protein	C8243_13305	DUF393 domain-containing protein	C8248_12720	DUF393 domain-containing protein	-	-	C7Y68_RS14770	DUF393 domain-containing protein	C8235_10520	DUF393 domain-containing protein	-	-	C8240_RS14685	DUF393 domain-containing protein	AAVE_RS09745	DUF393 domain-containing protein	CQB05_RS04845	DUF393 domain-containing protein	-	-	EAG14_RS15820	DUF393 domain-containing protein	-	-	-	-	-	-
-	-	-	-	-	-	APS58_RS02020	iron-regulated protein	-	-	-	-	ACAV_RS16060	iron-regulated protein	C8244_RS13725	iron-regulated protein	C8241_RS15480	iron-regulated protein	C8245_RS14150	iron-regulated protein	C8247_RS13720	iron-regulated protein	C8234_10545	iron-regulated protein	C8237_13415	iron-regulated protein	C8239_13475	iron-regulated protein	C8238_RS13705	iron-regulated protein	C8246_RS23430	iron-regulated protein	-	-	C8236_13255	iron-regulated protein	C8243_13390	iron-regulated protein	C8248_12805	iron-regulated protein	-	-	C7Y68_RS14855	iron-regulated protein	C8235_10600	iron-regulated protein	-	-	C8240_RS14770	iron-regulated protein	AAVE_RS09665	iron-regulated protein	CQB05_RS04925	iron-regulated protein	-	-	EAG14_RS15885	iron-regulated protein	-	-	-	-	-	-
-	-	-	-	-	-	APS58_RS15415	phospholipase C, phosphocholine-specific	-	-	-	-	-	-	-	-	-	-	-	-	C8247_RS05980	phospholipase C, phosphocholine-specific	-	-	-	-	-	-	-	-	C8246_RS08110	phospholipase C, phosphocholine-specific	C8232_03385	phospholipase C, phosphocholine-specific	C8236_06425	phospholipase C, phosphocholine-specific	C8243_05910	phospholipase C, phosphocholine-specific	C8248_05810	phospholipase C, phosphocholine-specific	C8242_05360	phospholipase C, phosphocholine-specific	-	-	-	-	-	-	C8240_RS06145	phospholipase C, phosphocholine-specific	AAVE_RS06795	phospholipase C, phosphocholine-specific	CQB05_RS13935	phospholipase C, phosphocholine-specific	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS04470	hypothetical protein	-	-	C8241_RS04185	hypothetical protein	C8245_RS01595	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS03640	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS04530	hypothetical protein	-	-	C8241_RS04245	hypothetical protein	C8245_RS01530	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS03700	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS08255	hypothetical protein	-	-	C8241_RS08000	hypothetical protein	C8245_RS23280	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS07450	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS04520	hypothetical protein	-	-	C8241_RS04235	UDP-N-acetylglucosamine 2-epimerase	C8245_RS01540	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS03690	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS14925	FAD-binding oxidoreductase	-	-	C8241_RS14530	FAD-binding oxidoreductase	C8245_RS15310	FAD-binding oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS12925	FAD-binding oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS04550	DUF2079 domain-containing protein	-	-	C8241_RS04265	DUF2079 domain-containing protein	C8245_RS01510	DUF2079 domain-containing protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS03720	DUF2079 domain-containing protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS04560	oligosaccharide flippase family protein	-	-	C8241_RS04275	oligosaccharide flippase family protein	C8245_RS01500	oligosaccharide flippase family protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS03730	oligosaccharide flippase family protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS04510	GNAT family N-acetyltransferase	-	-	C8241_RS04225	GNAT family N-acetyltransferase	C8245_RS01555	GNAT family N-acetyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS03680	GNAT family N-acetyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS04505	glycosyltransferase family 2 protein	-	-	C8241_RS04220	glycosyltransferase family 2 protein	C8245_RS01560	glycosyltransferase family 2 protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS03675	glycosyltransferase family 2 protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS14935	extradiol ring-cleavage dioxygenase	-	-	C8241_RS14540	extradiol ring-cleavage dioxygenase	C8245_RS15300	extradiol ring-cleavage dioxygenase	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS13800	extradiol ring-cleavage dioxygenase	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS04475	hypothetical protein	-	-	C8241_RS04190	hypothetical protein	C8245_RS01590	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS03645	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS14910	LysR family transcriptional regulator	-	-	C8241_RS14515	LysR family transcriptional regulator	C8245_RS15325	LysR family transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS13770	LysR family transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS04525	oligosaccharide flippase family protein	-	-	C8241_RS04240	oligosaccharide flippase family protein	C8245_RS01535	oligosaccharide flippase family protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS03695	oligosaccharide flippase family protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS04555	hypothetical protein	-	-	C8241_RS04270	hypothetical protein	C8245_RS01505	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS03725	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS14930	aldehyde dehydrogenase	-	-	C8241_RS14535	aldehyde dehydrogenase	C8245_RS15305	aldehyde dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS13795	aldehyde dehydrogenase family protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS12465	DMT family transporter	-	-	C8241_RS12015	DMT family transporter	C8245_RS17970	DMT family transporter	-	-	-	-	-	-	C8239_10795	EamA family transporter	C8238_RS10970	DMT family transporter	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8235_08465	EamA family transporter	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	APS58_RS21985	MFS transporter	-	-	-	-	-	-	C8244_RS00830	MFS transporter	C8241_RS01055	MFS transporter	C8245_RS04855	MFS transporter	C8247_RS00725	MFS transporter	-	-	-	-	C8239_01260	MFS transporter	-	-	C8246_RS14300	MFS transporter	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AAVE_RS12860	MFS transporter	CQB05_RS01645	MFS transporter	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	CCX87_RS01530	taurine dioxygenase	ACAV_RS20340	TauD/TfdA family dioxygenase	-	-	C8241_RS18410	TauD/TfdA family dioxygenase	C8245_RS09540	TauD/TfdA family dioxygenase	C8247_RS17025	TauD/TfdA family dioxygenase	C8234_13860	taurine dioxygenase	C8237_16660	taurine dioxygenase	C8239_16095	taurine dioxygenase	C8238_RS17235	TauD/TfdA family dioxygenase	C8246_RS19035	TauD/TfdA family dioxygenase	C8232_11440	taurine dioxygenase	C8236_16825	taurine dioxygenase	C8243_16395	taurine dioxygenase	C8248_15830	taurine dioxygenase	C8242_15955	taurine dioxygenase	C7Y68_RS18295	TauD/TfdA family dioxygenase	C8235_14465	taurine dioxygenase	-	-	C8240_RS18660	TauD/TfdA family dioxygenase	-	-	-	-	-	-	EAG14_RS03980	taurine catabolism dioxygenase	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS24725	hypothetical protein	C8244_RS19830	hypothetical protein	-	-	C8245_RS25810	hypothetical protein	-	-	-	-	-	-	-	-	-	-	C8246_RS21255	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	CBP35_RS00530	NAD(P)-dependent oxidoreductase	CBP36_RS18385	NAD(P)-dependent oxidoreductase	-	-	AJS_RS10450	NAD(P)-dependent oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DTPSY_RS08350	NAD(P)-dependent oxidoreductase	-	-	-	-	-	-	-	-
-	-	CBP35_RS05210	hypothetical protein	CBP36_RS13725	hypothetical protein	-	-	AJS_RS09750	HAMP domain-containing histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DTPSY_RS07340	two-component sensor histidine kinase	-	-	-	-	-	-	-	-
-	-	CBP35_RS20715	IS5 family transposase	CBP36_RS20635	IS5 family transposase	-	-	AJS_RS00450	IS5 family transposase	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DTPSY_RS01095	IS5-like element ISDisp1 family transposase	-	-	-	-	-	-	-	-
-	-	-	-	-	-	APS58_RS06450	hypothetical protein	-	-	-	-	-	-	C8244_RS17775	hypothetical protein	-	-	-	-	-	-	C8234_14110	hypothetical protein	-	-	-	-	C8238_RS17550	hypothetical protein	C8246_RS18595	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	C8235_14905	hypothetical protein	-	-	C8240_RS19055	hypothetical protein	AAVE_RS25035	hypothetical protein	CQB05_RS23480	hypothetical protein	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	APS58_RS06455	hypothetical protein	-	-	-	-	-	-	C8244_RS17780	hypothetical protein	-	-	-	-	-	-	C8234_14115	hypothetical protein	-	-	-	-	C8238_RS17555	hypothetical protein	C8246_RS18600	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	C8235_14910	hypothetical protein	-	-	C8240_RS19060	hypothetical protein	AAVE_RS21335	hypothetical protein	CQB05_RS23475	hypothetical protein	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8241_RS11835	response regulator	-	-	-	-	-	-	-	-	-	-	C8238_RS10790	response regulator	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	EAG14_RS13095	response regulator	-	-	C380_RS17810	response regulator	BSY15_RS01805	response regulator
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8241_RS11845	amino acid ABC transporter substrate-binding protein	-	-	-	-	-	-	-	-	-	-	C8238_RS10800	amino acid ABC transporter substrate-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	EAG14_RS13090	amino acid ABC transporter substrate-binding protein	-	-	C380_RS17800	transporter substrate-binding domain-containing protein	BSY15_RS01795	transporter substrate-binding domain-containing protein
-	-	-	-	-	-	APS58_RS19580	hypothetical protein	-	-	-	-	ACAV_RS11090	hypothetical protein	C8244_RS09420	hypothetical protein	C8241_RS10600	hypothetical protein	C8245_RS19800	hypothetical protein	C8247_RS09395	hypothetical protein	C8234_07310	hypothetical protein	C8237_08850	hypothetical protein	C8239_09450	hypothetical protein	C8238_RS09550	hypothetical protein	-	-	C8232_06585	hypothetical protein	C8236_09065	hypothetical protein	C8243_09235	hypothetical protein	-	-	C8242_08285	hypothetical protein	C7Y68_RS10575	hypothetical protein	C8235_08015	hypothetical protein	-	-	C8240_RS09990	hypothetical protein	AAVE_RS15195	hypothetical protein	CQB05_RS09340	hypothetical protein	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	APS58_RS08150	mechanosensitive ion channel family protein	AJS_RS19925	mechanosensitive ion channel family protein	-	-	ACAV_RS22565	mechanosensitive ion channel family protein	-	-	C8241_RS20340	mechanosensitive ion channel family protein	C8245_RS07300	mechanosensitive ion channel family protein	-	-	-	-	C8237_18325	mechanosensitive ion channel protein MscS	C8239_17960	mechanosensitive ion channel protein MscS	-	-	C8246_RS16650	mechanosensitive ion channel family protein	-	-	C8236_18420	mechanosensitive ion channel protein MscS	-	-	-	-	-	-	C7Y68_RS20210	mechanosensitive ion channel family protein	C8235_16525	mechanosensitive ion channel protein MscS	-	-	C8240_RS20400	mechanosensitive ion channel family protein	AAVE_RS22975	mechanosensitive ion channel family protein	-	-	DTPSY_RS16830	mechanosensitive ion channel family protein	-	-	-	-	C380_RS22635	mechanosensitive ion channel family protein	BSY15_RS05880	mechanosensitive ion channel family protein
-	-	-	-	-	-	-	-	AJS_RS22015	hypothetical protein	-	-	-	-	C8244_RS07030	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	AJS_RS07915	hypothetical protein	-	-	-	-	C8244_RS19920	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	APS58_RS01665	VOC family protein	AJS_RS14430	VOC family protein	CCX87_RS20200	VOC family protein	ACAV_RS15700	VOC family protein	C8244_RS13360	VOC family protein	C8241_RS15135	VOC family protein	C8245_RS14520	VOC family protein	C8247_RS13350	VOC family protein	C8234_10175	VOC family protein	C8237_13095	VOC family protein	-	-	C8238_RS13435	VOC family protein	C8246_RS23810	VOC family protein	C8232_09585	glyoxalase	C8236_12870	glyoxalase	C8243_13015	glyoxalase	C8248_12430	glyoxalase	C8242_12780	glyoxalase	C7Y68_RS14480	VOC family protein	-	-	-	-	C8240_RS14390	VOC family protein	AAVE_RS10005	VOC family protein	CQB05_RS04575	VOC family protein	DTPSY_RS11940	VOC family protein	EAG14_RS13360	VOC family protein	G7045_RS09420	VOC family protein	C380_RS18340	VOC family protein	BSY15_RS02045	VOC family protein
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS16570	bifunctional salicylyl-CoA 5-hydroxylase/oxidoreductase	-	-	-	-	C8245_RS13375	bifunctional salicylyl-CoA 5-hydroxylase/oxidoreductase	C8247_RS14230	bifunctional salicylyl-CoA 5-hydroxylase/oxidoreductase	-	-	-	-	C8239_13795	bifunctional salicylyl-CoA 5-hydroxylase/oxidoreductase	C8238_RS14190	bifunctional salicylyl-CoA 5-hydroxylase/oxidoreductase	-	-	-	-	-	-	C8243_13880	bifunctional salicylyl-CoA 5-hydroxylase/oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C380_RS02640	bifunctional salicylyl-CoA 5-hydroxylase/oxidoreductase	BSY15_RS09485	bifunctional salicylyl-CoA 5-hydroxylase/oxidoreductase
CBP33_RS17060	chorismate mutase	CBP35_RS01605	chorismate mutase	CBP36_RS17310	chorismate mutase	APS58_RS11435	chorismate mutase	AJS_RS01845	chorismate mutase	CCX87_RS17130	chorismate mutase	ACAV_RS02475	chorismate mutase	C8244_RS02135	chorismate mutase	C8241_RS02175	chorismate mutase	C8245_RS03595	chorismate mutase	C8247_RS02000	chorismate mutase	C8234_01235	chorismate mutase	C8237_02260	chorismate mutase	C8239_02545	chorismate mutase	C8238_RS02085	chorismate mutase	C8246_RS13055	chorismate mutase	-	-	C8236_02430	chorismate mutase	C8243_01910	chorismate mutase	C8248_01715	chorismate mutase	C8242_02270	chorismate mutase	C7Y68_RS02450	chorismate mutase	-	-	CBP34_RS17695	chorismate mutase	C8240_RS02090	chorismate mutase	AAVE_RS02185	chorismate mutase	CQB05_RS18625	chorismate mutase	DTPSY_RS01770	chorismate mutase	EAG14_RS01925	chorismate mutase	G7045_RS02430	chorismate mutase	C380_RS22045	chorismate mutase	BSY15_RS05300	chorismate mutase
CBP33_RS17435	putative toxin-antitoxin system toxin component, PIN family	CBP35_RS01225	putative toxin-antitoxin system toxin component, PIN family	CBP36_RS17690	putative toxin-antitoxin system toxin component, PIN family	APS58_RS11335	putative toxin-antitoxin system toxin component, PIN family	AJS_RS01765	putative toxin-antitoxin system toxin component, PIN family	CCX87_RS17485	putative toxin-antitoxin system toxin component, PIN family	ACAV_RS02355	putative toxin-antitoxin system toxin component, PIN family	C8244_RS01965	putative toxin-antitoxin system toxin component, PIN family	C8241_RS02050	putative toxin-antitoxin system toxin component, PIN family	C8245_RS03715	putative toxin-antitoxin system toxin component, PIN family	C8247_RS01880	putative toxin-antitoxin system toxin component, PIN family	C8234_01115	PIN domain nuclease	C8237_02135	PIN domain nuclease	C8239_02425	putative toxin-antitoxin system toxin component, PIN family	C8238_RS01970	putative toxin-antitoxin system toxin component, PIN family	C8246_RS13175	putative toxin-antitoxin system toxin component, PIN family	-	-	C8236_02310	PIN domain nuclease	C8243_01790	putative toxin-antitoxin system toxin component, PIN family	C8248_01595	PIN domain nuclease	C8242_02150	putative toxin-antitoxin system toxin component, PIN family	C7Y68_RS02330	putative toxin-antitoxin system toxin component, PIN family	-	-	CBP34_RS18065	putative toxin-antitoxin system toxin component, PIN family	C8240_RS01945	putative toxin-antitoxin system toxin component, PIN family	AAVE_RS02085	putative toxin-antitoxin system toxin component, PIN family	CQB05_RS18725	putative toxin-antitoxin system toxin component, PIN family	DTPSY_RS01685	putative toxin-antitoxin system toxin component, PIN family	EAG14_RS01760	putative toxin-antitoxin system toxin component, PIN family	G7045_RS02350	PIN domain-containing protein	C380_RS22215	putative toxin-antitoxin system toxin component, PIN family	BSY15_RS05470	putative toxin-antitoxin system toxin component, PIN family
CBP33_RS17465	thiol:disulfide interchange protein DsbA/DsbL	CBP35_RS01195	thiol:disulfide interchange protein DsbA/DsbL	CBP36_RS17720	thiol:disulfide interchange protein DsbA/DsbL	APS58_RS11300	thiol:disulfide interchange protein DsbA/DsbL	AJS_RS01735	thiol:disulfide interchange protein DsbA/DsbL	CCX87_RS17515	thiol:disulfide interchange protein DsbA/DsbL	ACAV_RS02315	thiol:disulfide interchange protein DsbA/DsbL	C8244_RS01925	thiol:disulfide interchange protein DsbA/DsbL	C8241_RS02015	thiol:disulfide interchange protein DsbA/DsbL	C8245_RS03755	thiol:disulfide interchange protein DsbA/DsbL	C8247_RS01840	thiol:disulfide interchange protein DsbA/DsbL	C8234_01075	thiol:disulfide interchange protein DsbA/DsbL	C8237_02095	disulfide bond formation protein DsbA	C8239_02385	disulfide bond formation protein DsbA	C8238_RS01920	thiol:disulfide interchange protein DsbA/DsbL	C8246_RS13215	thiol:disulfide interchange protein DsbA/DsbL	-	-	C8236_02275	thiol:disulfide interchange protein DsbA/DsbL	C8243_01750	disulfide bond formation protein DsbA	C8248_01555	thiol:disulfide interchange protein DsbA/DsbL	C8242_02110	disulfide bond formation protein DsbA	C7Y68_RS02295	thiol:disulfide interchange protein DsbA/DsbL	-	-	CBP34_RS18095	thiol:disulfide interchange protein DsbA/DsbL	C8240_RS01895	thiol:disulfide interchange protein DsbA/DsbL	AAVE_RS02050	thiol:disulfide interchange protein DsbA/DsbL	CQB05_RS18760	thiol:disulfide interchange protein DsbA/DsbL	DTPSY_RS01655	thiol:disulfide interchange protein DsbA/DsbL	EAG14_RS01725	thiol:disulfide interchange protein DsbA/DsbL	G7045_RS02395	thiol:disulfide interchange protein DsbA/DsbL	C380_RS22245	thiol:disulfide interchange protein DsbA/DsbL	BSY15_RS05515	thiol:disulfide interchange protein DsbA/DsbL
CBP33_RS17350	glutamate--cysteine ligase	CBP35_RS01315	glutamate--cysteine ligase	CBP36_RS17600	glutamate--cysteine ligase	APS58_RS11390	glutamate--cysteine ligase	AJS_RS01795	glutamate--cysteine ligase	CCX87_RS17415	glutamate--cysteine ligase	ACAV_RS02430	glutamate--cysteine ligase	C8244_RS02090	glutamate--cysteine ligase	C8241_RS02130	glutamate--cysteine ligase	C8245_RS03640	glutamate--cysteine ligase	C8247_RS01955	glutamate--cysteine ligase	C8234_01190	glutamate--cysteine ligase	C8237_02215	glutamate--cysteine ligase	C8239_02500	glutamate--cysteine ligase	C8238_RS02040	glutamate--cysteine ligase	C8246_RS13100	glutamate--cysteine ligase	-	-	C8236_02385	glutamate--cysteine ligase	C8243_01865	glutamate--cysteine ligase	C8248_01670	glutamate--cysteine ligase	C8242_02225	glutamate--cysteine ligase	C7Y68_RS02405	glutamate--cysteine ligase	-	-	CBP34_RS17985	glutamate--cysteine ligase	C8240_RS02045	glutamate--cysteine ligase	AAVE_RS02140	glutamate--cysteine ligase	CQB05_RS18670	glutamate--cysteine ligase	DTPSY_RS01715	glutamate--cysteine ligase	EAG14_RS01850	glutamate--cysteine ligase	G7045_RS13150	glutamate--cysteine ligase	C380_RS22115	glutamate--cysteine ligase	BSY15_RS05370	glutamate--cysteine ligase
CBP33_RS17440	RNA methyltransferase	CBP35_RS01220	RNA methyltransferase	CBP36_RS17695	RNA methyltransferase	APS58_RS11330	RNA methyltransferase	AJS_RS01760	RNA methyltransferase	CCX87_RS17490	RNA methyltransferase	ACAV_RS02350	RNA methyltransferase	C8244_RS01960	RNA methyltransferase	C8241_RS02045	RNA methyltransferase	C8245_RS03720	RNA methyltransferase	C8247_RS01875	RNA methyltransferase	C8234_01110	RNA methyltransferase	C8237_02130	RNA methyltransferase	C8239_02420	RNA methyltransferase	C8238_RS01965	RNA methyltransferase	C8246_RS13180	RNA methyltransferase	-	-	C8236_02305	RNA methyltransferase	C8243_01785	RNA methyltransferase	C8248_01590	RNA methyltransferase	C8242_02145	RNA methyltransferase	C7Y68_RS02325	RNA methyltransferase	-	-	CBP34_RS18070	RNA methyltransferase	C8240_RS01940	RNA methyltransferase	AAVE_RS02080	RNA methyltransferase	CQB05_RS18730	RNA methyltransferase	DTPSY_RS01680	RNA methyltransferase	EAG14_RS01755	class I SAM-dependent RNA methyltransferase	G7045_RS02355	class I SAM-dependent RNA methyltransferase	C380_RS22220	RNA methyltransferase	BSY15_RS05475	class I SAM-dependent RNA methyltransferase
CBP33_RS17335	Co2+/Mg2+ efflux protein ApaG	CBP35_RS01330	Co2+/Mg2+ efflux protein ApaG	CBP36_RS17585	Co2+/Mg2+ efflux protein ApaG	APS58_RS11405	Co2+/Mg2+ efflux protein ApaG	AJS_RS01810	Co2+/Mg2+ efflux protein ApaG	CCX87_RS17400	Co2+/Mg2+ efflux protein ApaG	ACAV_RS02445	Co2+/Mg2+ efflux protein ApaG	C8244_RS02105	Co2+/Mg2+ efflux protein ApaG	C8241_RS02145	Co2+/Mg2+ efflux protein ApaG	C8245_RS03625	Co2+/Mg2+ efflux protein ApaG	C8247_RS01970	Co2+/Mg2+ efflux protein ApaG	C8234_01205	Co2+/Mg2+ efflux protein ApaG	C8237_02230	Co2+/Mg2+ efflux protein ApaG	C8239_02515	Co2+/Mg2+ efflux protein ApaG	C8238_RS02055	Co2+/Mg2+ efflux protein ApaG	C8246_RS13085	Co2+/Mg2+ efflux protein ApaG	-	-	C8236_02400	Co2+/Mg2+ efflux protein ApaG	C8243_01880	Co2+/Mg2+ efflux protein ApaG	C8248_01685	Co2+/Mg2+ efflux protein ApaG	C8242_02240	Co2+/Mg2+ efflux protein ApaG	C7Y68_RS02420	Co2+/Mg2+ efflux protein ApaG	-	-	CBP34_RS17970	Co2+/Mg2+ efflux protein ApaG	C8240_RS02060	Co2+/Mg2+ efflux protein ApaG	AAVE_RS02155	Co2+/Mg2+ efflux protein ApaG	CQB05_RS18655	Co2+/Mg2+ efflux protein ApaG	DTPSY_RS01730	Co2+/Mg2+ efflux protein ApaG	EAG14_RS01865	Co2+/Mg2+ efflux protein ApaG	G7045_RS13135	Co2+/Mg2+ efflux protein ApaG	C380_RS22100	Co2+/Mg2+ efflux protein ApaG	BSY15_RS05355	Co2+/Mg2+ efflux protein ApaG
