CBP33_RS16140,CBP33_RS16140,CBP35_RS02340,CBP35_RS02340,CBP36_RS16585,CBP36_RS16585,APS58_RS07150,APS58_RS07150,AJS_RS19025,AJS_RS19025,CCX87_RS02940,CCX87_RS02940,ACAV_RS21430,,C8241_RS19535,C8245_RS08435,,,C8237_17270,C8239_16980,C8238_RS18200,C8246_RS17865,C8232_12420,,C8243_17330,C8248_16890,C8242_16970,C7Y68_RS19290,C8235_15565,CBP34_RS16960,,AAVE_RS22020,CQB05_RS22785,DTPSY_RS15555,EAG14_RS02710,G7045_RS13010,C380_RS20900,
CBP33_RS16150,CBP33_RS16150,CBP35_RS02330,CBP35_RS02330,CBP36_RS16595,CBP36_RS16595,APS58_RS07160,APS58_RS07160,AJS_RS19035,AJS_RS19035,CCX87_RS02930,CCX87_RS02930,ACAV_RS21440,,C8241_RS19545,C8245_RS08425,,,C8237_17280,C8239_16990,C8238_RS18210,C8246_RS17855,C8232_12430,,C8243_17340,C8248_16900,C8242_16980,C7Y68_RS19300,C8235_15575,CBP34_RS16970,,AAVE_RS22030,CQB05_RS22775,DTPSY_RS15565,EAG14_RS02700,G7045_RS13020,C380_RS20910,
,,,,,,APS58_RS08885,APS58_RS08885,,,,,ACAV_RS23500,C8244_RS19330,C8241_RS21190,C8245_RS06360,C8247_RS18910,C8234_15615,C8237_19180,C8239_18390,,C8246_RS15815,C8232_13050,C8236_18950,C8243_18115,C8248_17955,C8242_17315,C7Y68_RS21015,C8235_17045,,,AAVE_RS23650,CQB05_RS21105,,,,,
CBP33_RS07685,CBP33_RS07685,CBP35_RS10680,CBP35_RS10680,CBP36_RS08255,CBP36_RS08255,APS58_RS16240,APS58_RS16240,AJS_RS05490,AJS_RS05490,CCX87_RS11585,CCX87_RS11585,ACAV_RS07760,C8244_RS07245,C8241_RS07600,C8245_RS23785,C8247_RS06775,C8234_05445,,,C8238_RS06885,,C8232_04205,,,C8248_06645,C8242_06190,,C8235_05965,CBP34_RS07595,,AAVE_RS07620,CQB05_RS13105,DTPSY_RS05020,EAG14_RS08020,G7045_RS04820,C380_RS15520,BSY15_RS00100
CBP33_RS12870,CBP33_RS12870,CBP35_RS05585,CBP35_RS05585,CBP36_RS13345,CBP36_RS13345,APS58_RS15615,APS58_RS15615,AJS_RS05840,AJS_RS05840,CCX87_RS06135,CCX87_RS06135,ACAV_RS07125,C8244_RS06585,C8241_RS06980,C8245_RS24425,C8247_RS06170,C8234_04855,C8237_06010,C8239_06355,C8238_RS06245,C8246_RS07880,C8232_03605,C8236_06660,C8243_06135,C8248_06040,C8242_05590,C7Y68_RS06935,C8235_05280,,C8240_RS06380,AAVE_RS06995,,DTPSY_RS05390,EAG14_RS05665,G7045_RS03685,C380_RS08280,BSY15_RS13855
CBP33_RS12995,CBP33_RS12995,CBP35_RS05465,CBP35_RS05465,CBP36_RS13465,CBP36_RS13465,APS58_RS15435,APS58_RS15435,AJS_RS14355,AJS_RS14355,CCX87_RS06020,CCX87_RS06020,ACAV_RS06930,C8244_RS06370,,C8245_RS24630,C8247_RS06000,C8234_04675,C8237_05805,,,C8246_RS08080,C8232_03415,C8236_06455,C8243_05940,C8248_05840,C8242_05390,C7Y68_RS06745,C8235_05090,CBP34_RS13540,C8240_RS06175,AAVE_RS06815,CQB05_RS13915,DTPSY_RS11870,EAG14_RS05520,G7045_RS03570,C380_RS08120,BSY15_RS13715
CBP33_RS13005,CBP33_RS13005,CBP35_RS05455,CBP35_RS05455,CBP36_RS13475,CBP36_RS13475,APS58_RS15410,APS58_RS15410,AJS_RS14360,AJS_RS14360,CCX87_RS06010,CCX87_RS06010,ACAV_RS06905,C8244_RS06345,,C8245_RS24650,C8247_RS05975,C8234_04650,C8237_05785,,,C8246_RS08115,C8232_03380,C8236_06420,C8243_05905,C8248_05805,C8242_05355,C7Y68_RS06720,C8235_05070,CBP34_RS13550,C8240_RS06140,AAVE_RS06790,CQB05_RS13940,DTPSY_RS11875,EAG14_RS05480,G7045_RS04335,C380_RS08115,BSY15_RS13705
CBP33_RS13010,CBP33_RS13010,CBP35_RS05450,CBP35_RS05450,CBP36_RS13480,CBP36_RS13480,APS58_RS15405,APS58_RS15405,AJS_RS14365,AJS_RS14365,CCX87_RS06005,CCX87_RS06005,ACAV_RS06900,C8244_RS06340,,C8245_RS24655,C8247_RS05970,C8234_04645,C8237_05780,,,C8246_RS08120,C8232_03375,C8236_06415,C8243_05900,C8248_05800,C8242_05350,C7Y68_RS06715,C8235_05065,CBP34_RS13555,C8240_RS06135,AAVE_RS06785,CQB05_RS13945,DTPSY_RS11880,EAG14_RS05475,G7045_RS04330,C380_RS08110,BSY15_RS13700
,,,,,,APS58_RS15555,APS58_RS15555,,,,,ACAV_RS07060,C8244_RS06510,C8241_RS06905,C8245_RS24490,C8247_RS06110,C8234_04785,C8237_05940,C8239_06325,,C8246_RS07945,C8232_03545,C8236_06595,C8243_06070,C8248_05970,C8242_05520,C7Y68_RS06870,C8235_05220,,,AAVE_RS06935,CQB05_RS13795,,,,,
,,,,,,APS58_RS18065,APS58_RS18065,,,,,ACAV_RS09450,,,C8245_RS21810,,C8234_05905,,,,C8246_RS04980,C8232_05025,,C8243_07640,,,C7Y68_RS08930,,,,AAVE_RS16680,CQB05_RS10825,,EAG14_RS06910,,,
,,,,,,,,AJS_RS10465,AJS_RS10465,CCX87_RS01415,CCX87_RS01415,,,,,,,,,,,,,,,,,,,,,,,,G7045_RS05870,,
,,,,,,,,AJS_RS21980,AJS_RS21980,,,,,,,,,C8237_01460,,,C8246_RS07430,,C8236_07075,,,,C7Y68_RS07350,C8235_05765,,,,,DTPSY_RS17995,,,C380_RS24585,
,,,,,,APS58_RS09990,APS58_RS09990,AJS_RS15320,AJS_RS15320,,,ACAV_RS00950,,,C8245_RS05145,,,,C8239_01065,,C8246_RS14580,,C8236_01010,,C8248_01020,C8242_01055,C7Y68_RS01065,C8235_00990,,,AAVE_RS00810,CQB05_RS20035,,,,C380_RS09965,
CBP33_RS09090,CBP33_RS09090,CBP35_RS07680,CBP35_RS07680,CBP36_RS11255,CBP36_RS11255,APS58_RS10090,APS58_RS10090,AJS_RS12125,AJS_RS12125,,,ACAV_RS01060,,C8241_RS00880,C8245_RS05030,,,C8237_00750,,C8238_RS00695,C8246_RS14465,,C8236_01130,C8243_00705,C8248_01135,,C7Y68_RS01180,C8235_01135,CBP34_RS08695,,AAVE_RS00915,CQB05_RS19930,DTPSY_RS07105,EAG14_RS19530,,C380_RS10345,BSY15_RS15175
,,,,,,APS58_RS13920,APS58_RS13920,AJS_RS15290,AJS_RS15290,CCX87_RS02535,CCX87_RS02535,ACAV_RS05260,C8244_RS04760,C8241_RS04995,C8245_RS00770,C8247_RS04355,C8234_03055,C8237_04180,C8239_04455,C8238_RS04500,C8246_RS09710,C8232_01900,C8236_04920,C8243_04385,C8248_04080,C8242_03875,C7Y68_RS05105,C8235_03785,,C8240_RS04425,,,,,,C380_RS24860,
,,,,,,APS58_RS19730,APS58_RS19730,,,,,ACAV_RS11305,C8244_RS09645,C8241_RS10825,C8245_RS19580,C8247_RS09610,C8234_07500,C8237_09075,C8239_09645,C8238_RS09785,C8246_RS03065,C8232_06775,C8236_09265,C8243_09425,,C8242_08475,C7Y68_RS10790,,,C8240_RS10155,AAVE_RS15045,CQB05_RS09190,DTPSY_RS10380,,G7045_RS03100,,
CBP33_RS00635,CBP33_RS00635,CBP35_RS18275,CBP35_RS18275,CBP36_RS00685,CBP36_RS00685,,,AJS_RS00575,AJS_RS00575,CCX87_RS00535,CCX87_RS00535,ACAV_RS12375,,C8241_RS11925,C8245_RS18060,,,,C8239_10705,C8238_RS10880,C8246_RS02085,,,C8243_10560,,C8242_09505,,,CBP34_RS00645,C8240_RS11225,,,DTPSY_RS00645,,,,
,,,,,,,,,,,,ACAV_RS24745,,,,,,,,,C8246_RS20925,,,,,,C7Y68_RS21550,,,C8240_RS21560,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,C8242_12140,,C8235_09785,,,AAVE_RS24495,CQB05_RS03905,,,,,
CBP33_RS12915,CBP33_RS12915,CBP35_RS05545,CBP35_RS05545,,,APS58_RS04395,APS58_RS04395,,,CCX87_RS06095,CCX87_RS06095,ACAV_RS18580,C8244_RS16020,C8241_RS17250,C8245_RS11290,C8247_RS15290,C8234_12040,C8237_15320,C8239_14530,,C8246_RS20820,,C8236_15080,C8243_15220,C8248_14010,C8242_14675,C7Y68_RS16720,C8235_13010,CBP34_RS13455,C8240_RS16885,AAVE_RS19110,CQB05_RS07315,,EAG14_RS14665,G7045_RS10860,C380_RS18940,BSY15_RS11875
,,,,,,APS58_RS05430,APS58_RS05430,,,CCX87_RS03500,CCX87_RS03500,ACAV_RS19600,C8244_RS17015,C8241_RS18010,C8245_RS10290,C8247_RS16265,C8234_13100,C8237_15935,C8239_15325,C8238_RS16470,C8246_RS19790,,C8236_16070,,C8248_15070,,C7Y68_RS17535,C8235_13705,,C8240_RS17825,AAVE_RS20105,CQB05_RS08335,,,,C380_RS24120,
,,,,,,APS58_RS08225,APS58_RS08225,,,,,ACAV_RS22610,,C8241_RS20395,C8245_RS07250,,,C8237_18375,C8239_18015,,C8246_RS16595,,C8236_18475,,C8248_17915,,C7Y68_RS20255,C8235_16575,,C8240_RS20460,AAVE_RS23045,CQB05_RS21750,,,,C380_RS20090,
,,,,,,APS58_RS09355,APS58_RS09355,,,,,ACAV_RS00265,C8244_RS00280,C8241_RS00265,C8245_RS05860,C8247_RS00265,C8234_00265,C8237_00275,C8239_00205,C8238_RS00260,C8246_RS15315,,C8236_00265,C8243_00225,C8248_00260,C8242_00215,C7Y68_RS00340,C8235_00250,,C8240_RS00230,AAVE_RS00205,CQB05_RS20645,,EAG14_RS18950,,C380_RS21070,
,,,,,,,,AJS_RS04745,AJS_RS04745,CCX87_RS15770,CCX87_RS15770,,,,,,,,,,,,,,,,,,,,,,,,G7045_RS10260,,
,,,,,,,,AJS_RS18685,AJS_RS18685,CCX87_RS10600,CCX87_RS10600,,,,,,,,,,,,,,,,,,,,,,,,G7045_RS02150,,
,,,,,,,,,,,,ACAV_RS09325,C8244_RS06945,,C8245_RS21925,,,C8237_06370,,,,,,,,,,,,,,,,,,,
CBP33_RS17375,CBP33_RS17375,CBP35_RS01285,CBP35_RS01285,CBP36_RS17630,CBP36_RS17630,,,,,CCX87_RS17430,CCX87_RS17430,,,,,,,,,,,,,,,,,,CBP34_RS18005,,,,DTPSY_RS06550,,G7045_RS12045,,
CBP33_RS17405,CBP33_RS17405,CBP35_RS01255,CBP35_RS01255,CBP36_RS17660,CBP36_RS17660,,,,,CCX87_RS17460,CCX87_RS17460,,,,,,,,,,,,,,,,,,CBP34_RS18035,,,,DTPSY_RS06485,,G7045_RS12025,,
,,,,,,,,,,CCX87_RS20995,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCX87_RS19245,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCX87_RS19250,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCX87_RS19315,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCX87_RS21000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCX87_RS19350,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCX87_RS19355,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCX87_RS19360,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCX87_RS19500,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCX87_RS19630,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCX87_RS19635,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCX87_RS19670,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCX87_RS21015,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCX87_RS19750,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,APS58_RS17085,APS58_RS17085,,,,,,,C8241_RS08155,,,,,,C8238_RS07355,,,,,,,,,,,,,,,,,
,,,,,,APS58_RS20895,APS58_RS20895,,,,,ACAV_RS14175,C8244_RS12015,C8241_RS13800,C8245_RS16065,C8247_RS12190,C8234_08960,C8237_11805,C8239_11955,,C8246_RS00215,C8232_08150,C8236_11745,C8243_11595,C8248_10985,C8242_11340,C7Y68_RS13280,,,,AAVE_RS11390,CQB05_RS03155,,,,,
,,,,,,,,,,,,,,,C8245_RS17065,,,,,,,,,,,,,,,,AAVE_RS24620,CQB05_RS01925,,,,,
,,,,,,APS58_RS21215,APS58_RS21215,AJS_RS10055,AJS_RS10055,,,ACAV_RS11930,C8244_RS10275,C8241_RS11465,C8245_RS18945,C8247_RS10225,,C8237_09710,C8239_10315,C8238_RS10425,C8246_RS02450,,C8236_09895,C8243_10075,C8248_09110,,C7Y68_RS11410,C8235_08230,,C8240_RS10765,AAVE_RS14100,CQB05_RS00340,DTPSY_RS09155,,,C380_RS11580,BSY15_RS17745
CBP33_RS05880,CBP33_RS05880,CBP35_RS12625,CBP35_RS12625,CBP36_RS06320,CBP36_RS06320,APS58_RS21900,APS58_RS21900,AJS_RS09985,AJS_RS09985,,,ACAV_RS12905,C8244_RS10745,C8241_RS12525,C8245_RS17515,C8247_RS10890,C8234_08425,C8237_10585,C8239_07360,,C8246_RS01540,C8232_04595,C8236_10535,C8243_11110,C8248_09740,C8242_10060,C7Y68_RS12035,C8235_08805,CBP34_RS05675,C8240_RS11770,AAVE_RS12945,CQB05_RS01560,,EAG14_RS03880,,C380_RS19465,BSY15_RS00650
CBP33_RS09845,CBP33_RS09845,CBP35_RS09390,CBP35_RS09390,CBP36_RS09545,CBP36_RS09545,APS58_RS21360,APS58_RS21360,AJS_RS10260,AJS_RS10260,CCX87_RS09620,CCX87_RS09620,ACAV_RS12160,,C8241_RS11690,C8245_RS18715,,C8234_08070,,C8239_10540,C8238_RS10615,C8246_RS02265,,,C8243_10305,,,,C8235_08405,CBP34_RS09585,C8240_RS10985,AAVE_RS13955,CQB05_RS00485,DTPSY_RS09435,,,C380_RS11935,BSY15_RS17475
CBP33_RS10615,CBP33_RS10615,CBP35_RS08385,CBP35_RS08385,CBP36_RS10545,CBP36_RS10545,APS58_RS19090,APS58_RS19090,,,CCX87_RS10310,CCX87_RS10310,ACAV_RS10635,C8244_RS08975,C8241_RS10165,C8245_RS20265,C8247_RS08945,C8234_06850,,C8239_09025,C8238_RS09070,,C8232_06165,C8236_08600,C8243_08785,C8248_08395,C8242_07865,C7Y68_RS10110,C8235_07535,CBP34_RS10400,C8240_RS09540,AAVE_RS15670,CQB05_RS09815,,EAG14_RS12050,,C380_RS13015,BSY15_RS19005
CBP33_RS11900,CBP33_RS11900,CBP35_RS06595,CBP35_RS06595,CBP36_RS12335,CBP36_RS12335,,,AJS_RS13730,AJS_RS13730,CCX87_RS07085,CCX87_RS07085,ACAV_RS08835,C8244_RS07655,,C8245_RS22380,C8247_RS07340,,,C8239_08080,C8238_RS07790,C8246_RS05505,,,,C8248_07150,,C7Y68_RS08325,,CBP34_RS12005,C8240_RS07920,,,DTPSY_RS11260,EAG14_RS07260,,C380_RS13855,BSY15_RS19345
CBP33_RS15440,CBP33_RS15440,CBP35_RS03060,CBP35_RS03060,CBP36_RS15870,CBP36_RS15870,APS58_RS13355,APS58_RS13355,AJS_RS03540,AJS_RS03540,CCX87_RS03570,CCX87_RS03570,ACAV_RS04665,C8244_RS04130,C8241_RS04380,C8245_RS01395,C8247_RS03770,,,,C8238_RS03950,C8246_RS10320,,C8236_04310,C8243_03820,C8248_03500,,C7Y68_RS04515,,,C8240_RS03830,AAVE_RS04830,CQB05_RS15930,DTPSY_RS03400,EAG14_RS17545,,C380_RS04190,BSY15_RS03805
CBP33_RS17400,CBP33_RS17400,CBP35_RS01260,CBP35_RS01260,CBP36_RS17655,CBP36_RS17655,,,,,CCX87_RS17455,CCX87_RS17455,,,,,,,,,,,,,,,,,,,,,,DTPSY_RS06570,,G7045_RS12030,,
,,,,,,,,,,,,ACAV_RS14640,,,C8245_RS15600,C8247_RS12665,,,C8239_12455,C8238_RS12560,C8246_RS24260,C8232_08630,C8236_12580,C8243_12080,,C8242_11825,C7Y68_RS14050,,,,,,,,,,
,,,,,,,,AJS_RS16405,AJS_RS16405,,,,,,,,,,,,,,C8236_16835,,C8248_15840,,,,,,,,DTPSY_RS13320,,,,
,,CBP35_RS18770,CBP35_RS18770,CBP36_RS00185,CBP36_RS00185,,,,,,,,,,,,,,C8239_00860,,,,,,,C8242_00850,,,,,,,,,,,
CBP33_RS10125,CBP33_RS10125,,,CBP36_RS09845,CBP36_RS09845,APS58_RS00580,APS58_RS00580,AJS_RS10630,AJS_RS10630,CCX87_RS09900,CCX87_RS09900,ACAV_RS13665,C8244_RS11500,C8241_RS13245,C8245_RS16580,C8247_RS11675,,C8237_11335,C8239_11415,C8238_RS11625,C8246_RS00745,C8232_07660,C8236_11305,,C8248_10485,C8242_10760,C7Y68_RS12795,,,C8240_RS12515,AAVE_RS12255,CQB05_RS02255,DTPSY_RS08300,EAG14_RS10685,G7045_RS05785,C380_RS11370,BSY15_RS17905
,,,,,,APS58_RS21390,APS58_RS21390,AJS_RS10235,AJS_RS10235,CCX87_RS12955,CCX87_RS12955,ACAV_RS12195,,C8241_RS11730,C8245_RS18675,,,,C8239_10580,C8238_RS10655,C8246_RS02235,,,C8243_10345,,,,C8235_08445,,C8240_RS11025,AAVE_RS13925,CQB05_RS00515,DTPSY_RS09410,EAG14_RS12715,G7045_RS10755,C380_RS17415,BSY15_RS01455
,,,,,,,,,,,,ACAV_RS24710,C8244_RS15445,,C8245_RS11890,,,,,,C8246_RS21565,C8232_10205,,,,,C7Y68_RS09170,,,,AAVE_RS25710,CQB05_RS24645,,,,,
,,,,,,,,,,,,,,,,,C8234_09980,C8237_12905,,,,,,C8243_12825,,,,,,,,,,,,,
,,,,,,APS58_RS04420,APS58_RS04420,,,,,ACAV_RS18605,C8244_RS16045,,C8245_RS11265,,C8234_12065,,C8239_14555,,,,C8236_15105,C8243_15245,C8248_14035,C8242_14700,,C8235_13035,,,AAVE_RS19135,CQB05_RS07340,,,,,
CBP33_RS12380,CBP33_RS12380,CBP35_RS06065,CBP35_RS06065,CBP36_RS12860,CBP36_RS12860,,,AJS_RS11860,AJS_RS11860,CCX87_RS06625,CCX87_RS06625,,,,,,,,,,,,,,,,,,CBP34_RS12780,,,,DTPSY_RS07440,EAG14_RS06245,G7045_RS07545,,
,,CBP35_RS09335,CBP35_RS09335,,,,,,,CCX87_RS09680,CCX87_RS09680,,,,,,,,,,,,,,,,,C8235_07755,CBP34_RS09640,,,,,,,,BSY15_RS15865
,,,,,,,,,,,,,,,,C8247_RS00545,,,,,,,,,,,,,CBP34_RS14185,,,,,,,,
,,,,,,,,,,,,ACAV_RS07045,,,,,C8234_04780,,C8239_06310,C8238_RS06175,C8246_RS07960,C8232_03540,,C8243_06065,C8248_05955,C8242_05515,C7Y68_RS06855,C8235_05215,,,,,,,,,
,,,,,,APS58_RS00345,APS58_RS00345,AJS_RS05770,AJS_RS05770,,,ACAV_RS10580,,C8241_RS12515,C8245_RS23915,C8247_RS10840,,C8237_10535,,,C8246_RS01590,C8232_09905,,,,,,,,,AAVE_RS03150,CQB05_RS01510,,,G7045_RS12500,,
,,,,,,APS58_RS00895,APS58_RS00895,,,,,ACAV_RS14835,,,C8245_RS15400,,,,,C8238_RS12765,,C8232_08840,,C8243_12275,,C8242_12030,,,,C8240_RS13730,AAVE_RS10765,CQB05_RS03790,,,,,
,,,,,,APS58_RS01475,APS58_RS01475,,,,,ACAV_RS15490,C8244_RS13135,C8241_RS14885,C8245_RS14735,C8247_RS13225,C8234_09955,C8237_12750,C8239_13085,C8238_RS13225,C8246_RS24035,C8232_09370,,C8243_12800,C8248_12215,C8242_12560,C7Y68_RS14265,C8235_10290,,C8240_RS14145,AAVE_RS10200,CQB05_RS04380,,,,,
,,,,,,APS58_RS01550,APS58_RS01550,,,,,ACAV_RS15570,C8244_RS13230,C8241_RS14975,C8245_RS14650,C8247_RS13310,C8234_10040,C8237_12965,C8239_13170,,,C8232_09455,C8236_12735,C8243_12885,C8248_12295,C8242_12645,C7Y68_RS14350,C8235_10370,,,AAVE_RS10120,CQB05_RS04460,,,,,
,,,,,,APS58_RS02505,APS58_RS02505,AJS_RS16865,AJS_RS16865,,,ACAV_RS16540,C8244_RS14220,,C8245_RS13405,C8247_RS14200,C8234_11005,C8237_13910,C8239_13765,C8238_RS14160,C8246_RS22970,,C8236_13740,C8243_13850,C8248_13275,,C7Y68_RS15325,C8235_11135,,C8240_RS15345,AAVE_RS17305,CQB05_RS05415,DTPSY_RS13715,EAG14_RS15125,,C380_RS06535,
,,,,,,APS58_RS04015,APS58_RS04015,,,,,ACAV_RS14085,C8244_RS00620,C8241_RS02810,,C8247_RS14435,C8234_01990,C8237_00965,C8239_04280,C8238_RS11260,C8246_RS10420,,,C8243_03195,C8248_01170,C8242_06700,C7Y68_RS10725,C8235_06640,,C8240_RS08850,AAVE_RS00450,CQB05_RS00975,,EAG14_RS01120,,,
,,,,,,,,,,,,,,,,,C8234_09880,,,,,,,,,,,,,,AAVE_RS21320,,,,,,
,,,,,,APS58_RS04100,APS58_RS04100,AJS_RS20315,AJS_RS20315,,,ACAV_RS18430,C8244_RS15840,C8241_RS17100,C8245_RS11460,C8247_RS15140,C8234_11880,,C8239_14370,C8238_RS15730,C8246_RS21020,,,C8243_15050,C8248_13855,C8242_14515,C7Y68_RS16570,C8235_12865,,C8240_RS16705,AAVE_RS18815,CQB05_RS07015,DTPSY_RS17195,,G7045_RS14370,C380_RS09505,BSY15_RS14615
CBP33_RS02415,CBP33_RS02415,CBP35_RS16120,CBP35_RS16120,CBP36_RS02825,CBP36_RS02825,APS58_RS06050,APS58_RS06050,AJS_RS02525,AJS_RS02525,CCX87_RS16080,CCX87_RS16080,ACAV_RS20245,,C8241_RS18305,C8245_RS09640,C8247_RS16925,C8234_13760,C8237_16560,C8239_15995,C8238_RS17135,C8246_RS19135,C8232_11340,C8236_16725,C8243_16295,C8248_15730,C8242_15855,C7Y68_RS18195,C8235_14365,CBP34_RS02380,C8240_RS18550,AAVE_RS20950,CQB05_RS23880,DTPSY_RS02570,EAG14_RS19005,,C380_RS21120,BSY15_RS09865
CBP33_RS02490,CBP33_RS02490,CBP35_RS16050,CBP35_RS16050,CBP36_RS02895,CBP36_RS02895,APS58_RS05930,APS58_RS05930,AJS_RS02615,AJS_RS02615,CCX87_RS16020,CCX87_RS16020,ACAV_RS20130,,C8241_RS18190,C8245_RS09755,C8247_RS16805,C8234_13645,C8237_16445,C8239_15885,C8238_RS17020,C8246_RS19250,C8232_11225,C8236_16610,C8243_16180,C8248_15615,C8242_15740,C7Y68_RS18075,C8235_14250,CBP34_RS02445,C8240_RS18430,AAVE_RS20845,CQB05_RS23990,DTPSY_RS02655,EAG14_RS18865,,C380_RS02955,BSY15_RS09975
CBP33_RS04005,CBP33_RS04005,CBP35_RS14510,CBP35_RS14510,CBP36_RS04430,CBP36_RS04430,APS58_RS04685,APS58_RS04685,AJS_RS17495,AJS_RS17495,CCX87_RS14335,CCX87_RS14335,ACAV_RS18800,C8244_RS16255,C8241_RS17470,C8245_RS11060,C8247_RS15525,C8234_12275,C8237_15550,C8239_14900,C8238_RS16015,C8246_RS20590,,C8236_15315,C8243_15460,C8248_14245,C8242_14915,C7Y68_RS16955,C8235_13225,,C8240_RS17110,AAVE_RS19385,CQB05_RS07600,DTPSY_RS14280,EAG14_RS16130,,C380_RS19160,BSY15_RS11685
CBP33_RS05845,CBP33_RS05845,CBP35_RS12660,CBP35_RS12660,CBP36_RS06285,CBP36_RS06285,APS58_RS01485,APS58_RS01485,AJS_RS04895,AJS_RS04895,CCX87_RS13275,CCX87_RS13275,ACAV_RS15500,C8244_RS13145,C8241_RS14895,C8245_RS14725,C8247_RS13235,C8234_09965,C8237_12740,C8239_13095,C8238_RS13235,C8246_RS24025,C8232_09380,,C8243_12810,C8248_12225,C8242_12570,C7Y68_RS14275,C8235_10300,,C8240_RS14155,AAVE_RS10190,CQB05_RS04390,DTPSY_RS04420,EAG14_RS13070,G7045_RS08220,C380_RS17780,BSY15_RS01770
CBP33_RS15875,CBP33_RS15875,CBP35_RS02605,CBP35_RS02605,CBP36_RS16320,CBP36_RS16320,APS58_RS06865,APS58_RS06865,AJS_RS18745,AJS_RS18745,,,ACAV_RS21155,C8244_RS18190,C8241_RS19285,C8245_RS08710,C8247_RS17670,C8234_14535,C8237_17235,C8239_16730,C8238_RS17940,C8246_RS18140,C8232_12155,C8236_17680,C8243_17065,C8248_16640,C8242_16695,C7Y68_RS19040,C8235_15315,CBP34_RS16695,C8240_RS19490,AAVE_RS21735,CQB05_RS23070,DTPSY_RS15300,,G7045_RS00660,C380_RS20630,BSY15_RS04455
,,,,,,APS58_RS07290,APS58_RS07290,,,,,,,,C8245_RS08320,,,,C8239_17100,C8238_RS18320,C8246_RS17710,,,,,C8242_17125,,,,,AAVE_RS22150,CQB05_RS22655,,,,,
,,,,,,APS58_RS07935,APS58_RS07935,,,,,ACAV_RS22305,,C8241_RS18845,C8245_RS07555,C8247_RS18270,C8234_15340,C8237_18070,C8239_17740,C8238_RS18875,C8246_RS16915,C8232_12900,C8236_18160,C8243_17940,C8248_17740,,C7Y68_RS19965,C8235_16270,,C8240_RS20190,AAVE_RS22755,CQB05_RS22035,DTPSY_RS16500,EAG14_RS01425,G7045_RS00510,C380_RS22500,
,,,,,,APS58_RS07940,APS58_RS07940,,,,,ACAV_RS22310,,C8241_RS18850,C8245_RS07550,C8247_RS18275,C8234_15345,C8237_18075,C8239_17745,C8238_RS18880,C8246_RS16910,C8232_12905,C8236_18165,C8243_17945,C8248_17745,,C7Y68_RS19970,C8235_16275,,C8240_RS20195,AAVE_RS22760,CQB05_RS22030,DTPSY_RS16505,EAG14_RS01420,G7045_RS00505,C380_RS22505,
,,,,,,APS58_RS08445,APS58_RS08445,AJS_RS19990,AJS_RS19990,,,ACAV_RS22835,,C8241_RS20630,C8245_RS07025,,,C8237_18615,,,C8246_RS16360,,C8236_18705,,,,C7Y68_RS20490,,,C8240_RS20705,AAVE_RS23250,CQB05_RS21535,DTPSY_RS16895,EAG14_RS00250,,C380_RS23070,BSY15_RS06490
,,,,,,APS58_RS08450,APS58_RS08450,AJS_RS19995,AJS_RS19995,,,ACAV_RS22840,,C8241_RS20635,C8245_RS07020,,,C8237_18620,,,C8246_RS16355,,C8236_18710,,,,C7Y68_RS20495,,,C8240_RS20710,AAVE_RS23255,CQB05_RS21530,DTPSY_RS16900,EAG14_RS00245,,C380_RS23075,BSY15_RS06485
,,,,,,APS58_RS08460,APS58_RS08460,AJS_RS20005,AJS_RS20005,,,ACAV_RS22850,,C8241_RS20645,C8245_RS07010,,,C8237_18630,,,C8246_RS16345,,C8236_18720,,,,C7Y68_RS20505,,,C8240_RS20720,AAVE_RS23265,CQB05_RS21520,DTPSY_RS16910,EAG14_RS00235,,C380_RS23085,BSY15_RS06475
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EAG14_RS01525,G7045_RS11150,,BSY15_RS05665
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EAG14_RS03085,G7045_RS00735,,BSY15_RS04330
